604, 2;
605, 3;
606, 5;
607, 3;
608, 2;
609, 3;
610, 5;
611, 3;
612, 3;
613, 8;
614, 3;
615, 8;
616, 3;
617, 2;
618, 5;
619, 3;
620, 8;
621, 3;
622, 8;
623, 3;
624, 2;
625, 5;
626, 3;
627, 8;
628, 3;
629, 3;
630, 8;
631, 2;
632, 2;
633, 5;
634, 3;
635, 5;
636, 2;
637, 8;
638, 5;
639, 2;
640, 3;
641, 5;
642, 3;
643, 2;
644, 8;
645, 3;
646, 3;
647, 5;
648, 3;
649, 2;
650, 5;
651, 3;
652, 2;
653, 8;
654, 3;
655, 3;
656, 5;
657, 2;
658, 8;
659, 5;
660, 2;
661, 2;
662, 3;
663, 2;
664, 8;
665, 3;
666, 3;
667, 3;
668, 8;
669, 3;
670, 5;
671, 3;
672, 2;
673, 5;
674, 3;
675, 8;
676, 5;
677, 2;
678, 8;
679, 5;
680, 3;
681, 5;
682, 3;
683, 2;
684, 8;
685, 5;
686, 3;
687, 2;
688, 8;
689, 3;
690, 3;
691, 5;
692, 3;
693, 2;
